9.64379785826266,-19.474951266055324,-4.305156006104545,-7.399298149801222,-7.618254975747099,-12.14108030023673,-12.359826758122564,-5.858140799251707,-5.1021799839277415,-3.1256369233420176,-7.639527357934374,-8.642363066823087,5.583023134973833,0.0
9.68372628782578,-9.894049701451616,-9.568787292040561,-14.29148992968589,-19.067231285601874,-6.0277222857807935,-22.28225635086882,-10.288158118217446,-9.12065706562249,-9.53520838274508,-4.002767257402927,-20.01148700773394,1.273701914818728,0.0
9.86705097654993,-19.964369046872914,-5.930686571435077,-8.735134682058217,-9.977063748880378,-13.805243967317521,-14.418713923205832,-7.744281199587298,-5.589536764108556,-5.210962546673415,-8.842567441757268,-9.870600633968904,3.9172260979294373,0.0
12.4355658209339,-13.070336186318126,-6.692968777829215,-3.214950530653227,-21.888865444326626,-18.07104046107238,-23.234249886383303,-6.9839184971206505,-16.208625626850083,-11.962124814163866,-6.438168475257819,-15.177448861516647,0.1543128935369879,0.0
10.828226540190158,-14.057519014738403,-6.0431153419797665,-1.3023088231771185,-19.833016839035068,-16.03349313489057,-10.482050746328989,-5.294549692288542,-18.649506837837443,-8.621551437800182,-8.50011924090708,-10.8243950620929,-3.782746773198525,0.0
11.43337967722354,-4.2000296309020095,-7.65524993877288,-2.914427057378744,-25.849237436368945,-19.200886906239,-10.107011077573668,-10.122832790803837,-17.06507152112413,-18.41860440887616,-19.827601953578753,-13.18664767633371,-11.143755650873503,0.0
11.750683110880315,-2.915387706140103,-2.9162407824731806,-4.886117215870312,-26.265521867906106,-16.9361885587794,-16.62960621237193,-16.159673460564044,-24.399472492608826,-12.979867066243022,-1.3135726486761596,-19.46482848170049,-7.697691187561988,0.0
11.8269356520901,-13.8281682864796,-1.1489470807410092,3.105917315846428,-24.131897105509985,-18.612401678121927,-12.934759249155578,-8.146017397572294,-20.811105250657125,-7.7279135256292495,-6.783888537881334,-12.093343483427038,-6.544082261779737,0.0
12.028105910839175,-12.886285772394748,-6.204434490909033,-5.283561956332342,-19.08928971771836,-19.24779472195804,-11.963468339521905,-4.564864163448712,-17.409319234130354,-12.728794304726788,-7.026834984863089,-4.64176954053954,-7.651849221214579,0.0
14.26763098776001,-15.86570162248127,3.369067558191578,6.418578605639214,-16.6801844270788,-25.266517907782408,-20.778708421262934,-15.638595235307756,-23.44270275486738,-11.461214693978752,-9.567639191854633,-12.89076804596432,0.043815528930812746,0.0
13.672968070092912,-14.584663871220531,-3.814873157997109,-5.498965007085462,-13.984083845497416,-9.662161465973316,-20.050097001182106,-12.247752324023221,-5.581265529001898,-12.399344255270348,-2.8287551927219665,-8.903717322266647,-3.927006097804937,0.0
14.565430215945796,-12.271924071506191,-10.109888257579312,-2.5838230501996096,-19.402330131091173,-15.818917088347517,-18.89421235529591,-12.90524530484782,-13.015334570550408,-12.458567951677141,-6.375177232084871,-16.309058943537973,-5.5380328539008055,0.0
13.569360431437811,-11.954887045635507,-5.353341193357376,5.241328219278611,-17.970540381576058,-18.857610447496164,-17.7949328753239,-14.686594678223704,-14.453174238652275,-14.505940863740264,-9.254085884616307,-13.627238819556261,-2.909323901091616,0.0
11.653456745097785,-5.17787994784696,-2.9689528437456167,-5.732461567831184,-21.71721219307825,-14.95258608507549,-14.751740253371493,-16.52401450569634,-12.702945127240893,-11.866564816881606,-8.845436813310473,-12.762253700940265,-4.330009272109737,0.0
13.387291245724374,-5.800203938829152,-12.477361364695897,0.29730145088130744,-25.225893008924466,-16.35641374300234,-18.72749895406752,-15.948765096122836,-19.086695014463643,-16.891956383702077,-11.169725197057803,-17.927262275621928,-6.296132533967642,0.0
13.630854464125036,-8.44314408239678,-7.05285475078466,2.74432140059699,-25.68400833549744,-18.49596649437402,-20.98518392443488,-18.866550813154984,-18.114773322072605,-16.765453474472793,-10.79208805893991,-17.678095310707768,-5.407273611784055,0.0
13.041171476720757,-19.48281038616835,-6.807772372204554,-1.9944552236417439,-12.379665875510195,-14.869919471449762,-22.038206355957737,-9.728546137174163,-12.591872043743997,-10.833582969612639,-10.002606887304617,-7.388568479970391,-3.727847670767515,0.0
13.140170146330282,-12.447038704346182,-9.097892235675113,0.47005310337208217,-20.07251260124142,-18.455956932120102,-20.45829174719836,-14.15488016818221,-14.762953639570506,-14.447677545338246,-9.172878228055758,-13.48936344803967,-6.147497888463886,0.0
14.073847213856384,-12.743502126812771,-8.623126861411592,4.009608195058377,-24.61157836671675,-23.53124300204647,-21.97670858202549,-10.682598588816449,-16.128532220666433,-13.890070388798355,-16.200799936542502,-14.493581244396879,-7.423956998028254,0.0
13.557510255180146,-4.240380327247243,-10.936456921991569,-15.03128685112461,-23.727181658903547,-7.380068490520789,-19.22668167350531,-14.72486581204041,-10.608847853276206,-14.281191178974666,-10.064454252757415,-17.629562264743992,-8.241595683281524,0.0
13.803909870166992,-12.561828190795117,-8.16632530487348,-0.45679755417193935,-16.838201552994498,-15.62908076509809,-27.509349347380976,-15.021223382243974,-11.555472613257459,-19.25331553406922,-8.547829805373354,-10.82752713955937,-3.84219424400837,0.0
12.842656601365483,-12.624016955917499,-7.979635663888473,-0.9548012424108886,-14.70657417610529,-16.123419217150502,-22.90055428814203,-12.118960592850403,-12.707904161625041,-11.32852829720978,-11.366763921125921,-12.621824269688817,-4.661885946411219,0.0
14.403770693871481,-5.127122051825695,-12.458043667085176,-1.4423401079419484,-26.125218811700794,-12.958257961397075,-14.363326121321455,-15.586427615544286,1.5352867987039414,-19.76793994538197,-13.887558393935203,-7.881586997030787,-7.127268868565274,0.0
13.959607984032214,-16.62140893911347,-4.509898679736904,6.590845785922199,-26.05170335282319,-14.69929538565067,-16.38813341291553,-10.592864374056212,-9.168324451062297,-11.326853283212484,-7.29477956241045,-3.6261786900509985,-3.406466529111484,0.0
15.533250977134776,-9.225315436144179,-12.287970448835972,4.760110041964043,-27.091759386564046,-16.932856749383184,-15.279228830121552,-13.625642311303755,-2.409718025987469,-12.99629407153068,-9.376775472303787,-6.9628061758357545,-6.9350549089959985,0.0
14.528928438175347,-5.66246637732703,-14.582625169026958,9.951703949308186,-28.059062028737394,-20.785400202845533,-14.051012650573448,-14.955755268970716,-7.437286674820429,-23.611838927511805,-10.567799390674278,-6.109260347358283,-9.218921100224783,0.0
15.207072975694501,-11.118821325331872,-8.593731349529325,4.8177645151553055,-27.926358152098096,-16.04281547305438,-15.323851475315937,-12.825475373762481,-9.351830741791884,-14.829115159949366,-4.161552886528075,-7.303213096946994,-7.830273225968964,0.0
13.378540297068513,-1.4601339549047834,-7.510550439572148,-0.864967211720138,-27.261303866373694,-13.484292269938825,-7.129012072907398,-21.68451946505269,-2.859431811730069,-19.151757066572785,-6.723770153119488,-8.271841959778671,-6.265889217998037,0.0
13.161761333138081,-5.125565361632384,-7.452901252745782,0.8443626123639261,-20.37331659012752,-18.48951526492998,-10.608711870022981,-17.696618842220083,-7.391394708337415,-17.20153208395746,-9.128352836858365,-9.050977031961434,-7.2590958925876485,0.0
13.633471661108732,-8.371787147515901,-17.28543580825081,-1.4513827705735376,-18.135980001931696,-12.300613262131481,-6.422562369787986,-20.41719818627285,2.0499131207195123,-9.626614668890381,-16.090866158492975,-9.420788779089209,-4.341376768717741,0.0
14.02651651518655,0.9338452663733544,-12.269798431967196,-6.000366095506143,-31.17542359108725,-14.606256391711264,-0.11661955104367104,-27.75870427826697,2.317901285170505,-16.66481193979206,-6.076336349936333,-8.846765973892024,-8.22971532503549,0.0
14.202823518125314,-8.789233903205425,-6.989035307854541,8.750779573056246,-27.433792161697305,-18.745670823908615,-8.303975287465956,-22.58387639004678,-8.463039197452419,-14.61072926133613,-4.48902447802141,-10.734662447224808,-5.3424592735272345,0.0
13.951635036741209,-2.6356780966891677,-7.264937101002897,-1.812166667382025,-24.279811136237257,-15.338840224736645,-8.824485995883368,-23.95429141891351,-4.528823191146336,-9.775272245916096,-15.843962152474148,-11.446758115126071,-10.22953734422422,0.0
14.112235421070698,-11.836565307693675,-10.059622468691769,0.7811464230626841,-21.522930274981668,-14.083759578048967,-14.577561452539765,-8.778929616210924,-4.354650119948433,-10.985081598569042,-12.933930016012068,-3.7422951855342963,-6.920412950884977,0.0
